datasetID;Datasetversion_id;variable_id;unit;type;entity_id;entity;charachteristic_id;charachteristic;standard_id;standard;dataset_title;owner;project;variable_id_from_table;variable_value
42;1205;140;time;String;9194;http://purl.obolibrary.org/obo/OBI_0000747;9195;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; sampling time ; NA-0.35347222222222202-0.35416666666666702-0.5-0.45486111111111099-0.33680555555555602- ; 
42;1205;141;none;Text;9194;http://purl.obolibrary.org/obo/OBI_0000747;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; Sample source ; GW- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 10.81-14.31-7.19-4.79-12.2-2.95-3.03-18.87-4.75-4.27-13.92-19.82-15.61-14.42-3.91-12.04-17.52-31.5-7.67-16.34-3.34-3.24-7.34-2.67-3.13-7.32-11.27-7.25-10.73-15.14- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ;  ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 19.5-3.86-13.24-9.19-16.89-33.63-3.77-12.23-3.29-14.54-10.43-20-14.72-10.84-17.76-2.97-2.87-2.85-3.15-11.91-13.37-5.18-12.38-31.51-15.22-15.06-17.69-20.3-16.19-4.09- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 41.54-31.62-4.73-15.99-4.5-23.09-16.98-16.13-18.44-6.23-4.95-5.96-5.95-25.55-17.74-20.17-17.06-5.44-21.37-28.41-21.72-16.86-19.24-29.99-5.98-5.63-22.57-21.92-17.23-17.62- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 12.55-17.09-25.96-5.13-4.9-18-18.75-17.85-5.24-28.41-5.09-14.79-14.17-26.9-21.2-3.17-20.33-18.38-5.73-11.4-13.11-5.39-6.11-3.18-17.14-24.78-20.29-15.42-18.05-31.96- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 19.51-5.14-2.49-12.76-28.87-21.84-22.46-14.66-15.47-14.95-9.62-29.47-10.85-3.45-5.27-21.38-5.95-30.35-18.74-19.3-23.29-22.67-6.34-6.59-32.17-5.74-15.77-5.34-19.7-34.5- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 14.58-4.93-4.27-16.95-24.31-3.12-24.79-20.95-13.82-12.93-12.3-11.75-14.21-9.43-5.1-9.14-28.48-2.75-2.91-8.03-28.16-11.87-42.97-18.69-13.32-15.15-11.32-9.3-13.65-3.25- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 9.54-15.32-16-2.39-16.75-18.34-13.13-15.85-9.95-17.54-22.16-4.26-3.76-11.87-40.26-29.05-11.59-33.81-3.68-26.9-15.9-11.76-26.22-5.71-2.62-3.08-8.93-14.23-10.31-12.85- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 7.5-23.68-11.42-2.94-9.07-10.74-27.15-12.53-3.46-16.09-13.65-11.09-15.67-31.04-33.88-31.26-34.39-17.89-3.08-3.2-18.71-12.98-12.21-19.18-13.71-3.09-13.79-12.49-3.26-2.73- ; 
42;1205;142;Meter;Decimal;9200;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable;9198;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; water table ; 14.38-3.18-20.52-13.47-3.16-21.7-2.79-15.95-35.54-13.03-20.58-2.87-14.51-13.84-14.03-35.56-13.11-38.04-15.29-14.96-15.08-13.66- ; 
42;1205;143;none;String;9201; http://purl.obolibrary.org/obo/ENVO_01000002 ;9202;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#reference_niveau;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; reference niveau ; GOK-ROK-SOK-NA- ; 
42;1205;144;temperature;Decimal;9203;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater;9204;http://purl.obolibrary.org/obo/PATO_0000146;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; sample temperature ; 9.6-10.3-9.9-9.1-9.4-9.8-10.1-9.7-10.5-9.3-10.2-10.4-10.6-11.1-11.2-10.8-10.7-9.5-9.2-10.9-11.9-11.8-8.9-11.4-11.3- ; 
42;1205;145;none;Decimal;9203;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater;9205;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45997;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; pH ; 7.2-7.3-7.1-7.4-7.5-8.1-6.8-7.6-6.9-7.8-7.7-8.4- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 4.84-4.5-4.69-0.2-4.61-0.67-0.13-4.25-0.78-2.56-4.03-5.01-5.52-30.37-0.26-2.86-0.16-8.39-3.03-13.8-0.84-3.06-2.26-6.89-5.46-5.3-5.38-4.02-0.88-9.44- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ;  ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 1.19-5.17-0.1-3.29-4.14-3.14-2.35-4.33-6.66-0.76-0.4-4.91-4.88-11.94-4.32-0.28-16.3-9.12-4.92-4.67-4.17-3.27-7.16-0.91-0.6-6.4-1.71-13.75-6.36-4.51- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 5.33-0-0.74-0.3-6.45-4.15-0.21-4.36-0.08-3.92-1.36-0.02-7.27-0.1-1.4-3.4-0.04-0.07-3.49-2.61-0.11-5.52-0.05-0.06-3.12-3.03-0.31-4.14-0.29-3.38- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 3.55-4.7-2.83-0-3.16-2.5-0.01-0.08-3.76-12.9-0.07-4.45-2.19-7.31-1.7-3.12-1.14-2.3-4.19-0.18-0.04-3.04-2.96-3.52-0.06-2.58-7.77-3.06-2.49-0.02- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 3.47-2.74-2.48-0.13-2.78-2.53-7.7-0.09-0.04-2.41-3.14-5.2-0.03-6.99-2.83-2.52-0.05-2.24-2.56-0.15-6.61-2.17-10.28-5.6-8.2-2.28-2.84-8.16-7.5-8.7- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 0-4.61-3.42-3.2-8.4-7.09-11.88-12.4-4.7-5.47-0.1-6.11-0.01-1.82-3.5-0.16-5.6-3.12-5.58-5.08-2.81-13.44-1.79-6.41-3.09-11.9-0.06-10.26-3.23-1.46- ; 
42;1205;146;milligramm per liter;Decimal;9206;http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#''dissolved_oxygen_atom_in_environmental_material'';9207;http://purl.obolibrary.org/obo/PATO_0000033;9196;http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard;D03 - INFRA3 Hainich CZE_groundwater hydrochemistry;Kai Uwe Totsche ; AquaDiva Project, D03 - INFRA3 - Site Management and Central Experiements./Kai Uwe Totsche ; oxygen ; 0.02- ; 
